"business_id","business_name","business_address","business_city","business_state","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","inspection_type","violation_id","violation_description","risk_category"
65831,"Spices Restaurant","291 06th Ave","San Francisco","CA","94118","37.778382","-122.462787","POINT (-122.462787 37.778382)",NULL,"65831_20190823","2019-08-23",73,"Routine - Unscheduled","65831_20190823_103131","Moderate risk vermin infestation","Moderate Risk"
75402,"Champa Garden","613 Faxon Ave","San Francisco","CA","94112",NULL,NULL,NULL,"14155344186","75402_20170825","2017-08-25",79,"Routine - Unscheduled","75402_20170825_103131","Moderate risk vermin infestation","Moderate Risk"
87203,"The Morris","2501 Mariposa St","San Francisco","CA","94110",NULL,NULL,NULL,"14150710693","87203_20190724","2019-07-24",90,"Routine - Unscheduled","87203_20190724_103161","Low risk vermin infestation","Low Risk"
82944,"Chez Maman","1401 18th St","San Francisco","CA","94107",NULL,NULL,NULL,NULL,"82944_20171212","2017-12-12",90,"Routine - Unscheduled","82944_20171212_103131","Moderate risk vermin infestation","Moderate Risk"
77681,"Tart To Tart Inc.","641 Irving St","San Francisco","CA","94122",NULL,NULL,NULL,"14155507068","77681_20190404","2019-04-04",82,"Routine - Unscheduled","77681_20190404_103114","High risk vermin infestation","High Risk"
90941,"Golden Saigon Restaurant Corp.","2428 San Bruno Ave.","San Francisco","CA","94134",NULL,NULL,NULL,NULL,"90941_20170428","2017-04-28",85,"Routine - Unscheduled","90941_20170428_103114","High risk vermin infestation","High Risk"
83633,"As Quoted","3613 Sacramento St","San Francisco","CA","94118",NULL,NULL,NULL,NULL,"83633_20190114","2019-01-14",89,"Routine - Unscheduled","83633_20190114_103161","Low risk vermin infestation","Low Risk"
87327,"Chez Maman","1401 A 18th St","San Francisco","CA","94107",NULL,NULL,NULL,"14155659542","87327_20181128","2018-11-28",86,"Routine - Unscheduled","87327_20181128_103131","Moderate risk vermin infestation","Moderate Risk"
65852,"Al's Super Cafe","3286 MISSION St","San Francisco","CA","94110","37.744324","-122.420831","POINT (-122.420831 37.744324)",NULL,"65852_20170721","2017-07-21",88,"Routine - Unscheduled","65852_20170721_103131","Moderate risk vermin infestation","Moderate Risk"
76543,"Curry Leaf","943 Columbus Ave","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"76543_20180410","2018-04-10",90,"Routine - Unscheduled","76543_20180410_103131","Moderate risk vermin infestation","Moderate Risk"
76957,"7 Eleven Store #2366-22627D","5100 Geary Blvd","San Francisco","CA","94118",NULL,NULL,NULL,NULL,"76957_20180928","2018-09-28",92,"Routine - Unscheduled","76957_20180928_103131","Moderate risk vermin infestation","Moderate Risk"
85925,"New Heng Fung Inc","2444 Noriega St","San Francisco","CA","94122",NULL,NULL,NULL,"14155740221","85925_20190917","2019-09-17",72,"Routine - Unscheduled","85925_20190917_103131","Moderate risk vermin infestation","Moderate Risk"
78747,"Palm House","2032 Union St","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"78747_20170630","2017-06-30",80,"Routine - Unscheduled","78747_20170630_103161","Low risk vermin infestation","Low Risk"
81116,"Dragon Beaux","5700 Geary Blvd","San Francisco","CA","94121",NULL,NULL,NULL,"14155338899","81116_20170726","2017-07-26",90,"Routine - Unscheduled","81116_20170726_103161","Low risk vermin infestation","Low Risk"
78332,"Hot Pot Island","5512 Geary Blvd","San Francisco","CA","94121",NULL,NULL,NULL,NULL,"78332_20190308","2019-03-08",90,"Routine - Unscheduled","78332_20190308_103161","Low risk vermin infestation","Low Risk"
68131,"Radio Africa & Kitchen","4800 03rd St","San Francisco","CA","94124","37.734652","-122.390872","POINT (-122.390872 37.734652)",NULL,"68131_20180627","2018-06-27",NULL,"Reinspection/Followup","68131_20180627_103114","High risk vermin infestation","High Risk"
90315,"BeQue Restaurant","1581 Webster St 145","San Francisco","CA","94115",NULL,NULL,NULL,"14158231170","90315_20180709","2018-07-09",90,"Routine - Unscheduled","90315_20180709_103161","Low risk vermin infestation","Low Risk"
89475,"Lovejoy's Tea Room","1351 Church St","San Francisco","CA","94114",NULL,NULL,NULL,"14155646845","89475_20190821","2019-08-21",94,"Routine - Unscheduled","89475_20190821_103161","Low risk vermin infestation","Low Risk"
87552,"Pachino Pizzeria","318 Kearny St","San Francisco","CA","94108",NULL,NULL,NULL,NULL,"87552_20171108","2017-11-08",74,"Routine - Unscheduled","87552_20171108_103161","Low risk vermin infestation","Low Risk"
80659,"Azalina's","1355 Market St","San Francisco","CA","94103",NULL,NULL,NULL,NULL,"80659_20190308","2019-03-08",72,"Routine - Unscheduled","80659_20190308_103161","Low risk vermin infestation","Low Risk"
68813,"Small Foods","522 02nd St","San Francisco","CA","94107","37.782803","-122.393379","POINT (-122.393379 37.782803)",NULL,"68813_20180514","2018-05-14",75,"Routine - Unscheduled","68813_20180514_103114","High risk vermin infestation","High Risk"
81588,"Bernal Heights Market","3391 Mission St","San Francisco","CA","94110",NULL,NULL,NULL,"14155687025","81588_20171226","2017-12-26",93,"Routine - Unscheduled","81588_20171226_103114","High risk vermin infestation","High Risk"
78698,"Pakwan Restaurant","3180 16th St","San Francisco","CA","94103",NULL,NULL,NULL,"14155252440","78698_20180828","2018-08-28",70,"Routine - Unscheduled","78698_20180828_103114","High risk vermin infestation","High Risk"
92453,"Kaiju Cooks","1650 Balboa St.","San Francisco","CA","94121",NULL,NULL,NULL,NULL,"92453_20190723","2019-07-23",86,"Routine - Unscheduled","92453_20190723_103161","Low risk vermin infestation","Low Risk"
89196,"Fancy Wheatfield Bakery, Inc","2684 San Bruno Ave","San Francisco","CA","94134",NULL,NULL,NULL,NULL,"89196_20170315","2017-03-15",90,"Routine - Unscheduled","89196_20170315_103161","Low risk vermin infestation","Low Risk"
87647,"Garibaldis on Presidio","347 Presidio Ave","San Francisco","CA","94115",NULL,NULL,NULL,"14155568841","87647_20190125","2019-01-25",83,"Routine - Unscheduled","87647_20190125_103161","Low risk vermin infestation","Low Risk"
87611,"Sam Rong Cafe","670 Broadway St","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"87611_20170523","2017-05-23",NULL,"New Ownership","87611_20170523_103114","High risk vermin infestation","High Risk"
81839,"Vietnam House","642 Eddy St","San Francisco","CA","94109",NULL,NULL,NULL,NULL,"81839_20170222","2017-02-22",75,"Routine - Unscheduled","81839_20170222_103131","Moderate risk vermin infestation","Moderate Risk"
70641,"Cafe Europa","4318 California St","San Francisco","CA","94118","37.785108","-122.463874","POINT (-122.463874 37.785108)",NULL,"70641_20161102","2016-11-02",71,"Routine - Unscheduled","70641_20161102_103114","High risk vermin infestation","High Risk"
85856,"Allstars Cafe","98 09th St","San Francisco","CA","94103",NULL,NULL,NULL,"14155864949","85856_20170927","2017-09-27",77,"Routine - Unscheduled","85856_20170927_103131","Moderate risk vermin infestation","Moderate Risk"
93573,"The Snug","2301 Fillmore St","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"93573_20180807","2018-08-07",80,"Routine - Unscheduled","93573_20180807_103114","High risk vermin infestation","High Risk"
69208,"Wine & Wall","30 Steuart St","San Francisco","CA","94105","37.794138","-122.394404","POINT (-122.394404 37.794138)",NULL,"69208_20161116","2016-11-16",87,"Routine - Unscheduled","69208_20161116_103161","Low risk vermin infestation","Low Risk"
65014,"The Old Clam House","299 BAYSHORE Blvd","San Francisco","CA","94124","37.743212","-122.405055","POINT (-122.405055 37.743212)",NULL,"65014_20181102","2018-11-02",82,"Routine - Unscheduled","65014_20181102_103131","Moderate risk vermin infestation","Moderate Risk"
93900,"Cool Cravings","601 Van Ness Ave","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"93900_20180706","2018-07-06",80,"Routine - Unscheduled","93900_20180706_103131","Moderate risk vermin infestation","Moderate Risk"
93492,"Centro Latino de SF at the Star Hotel","2176 Mission St.","San Francisco","CA","94110",NULL,NULL,NULL,NULL,"93492_20190731","2019-07-31",98,"Routine - Unscheduled","93492_20190731_103161","Low risk vermin infestation","Low Risk"
91619,"Mo'z Cafe S.F. Inc","5 Masonic Ave","San Francisco","CA","94118",NULL,NULL,NULL,NULL,"91619_20190410","2019-04-10",72,"Routine - Unscheduled","91619_20190410_103131","Moderate risk vermin infestation","Moderate Risk"
69475,"La Corneta, Inc","2834 Diamond St","San Francisco","CA","94131","37.734012","-122.434072","POINT (-122.434072 37.734012)","14155468757","69475_20180319","2018-03-19",96,"Routine - Unscheduled","69475_20180319_103161","Low risk vermin infestation","Low Risk"
89276,"Fresca Gardens, Inc","135 4th St,  FC-6","San Francisco","CA","94103",NULL,NULL,NULL,"14155223531","89276_20180919","2018-09-19",NULL,"Complaint","89276_20180919_103114","High risk vermin infestation","High Risk"
91561,"China North Dumpling","1315 Noriega St","San Francisco","CA","94122",NULL,NULL,NULL,NULL,"91561_20180730","2018-07-30",73,"Routine - Unscheduled","91561_20180730_103114","High risk vermin infestation","High Risk"
77960,"Good Luck Dim Sum","736 Clement St","San Francisco","CA","94118",NULL,NULL,NULL,NULL,"77960_20170105","2017-01-05",72,"Routine - Unscheduled","77960_20170105_103131","Moderate risk vermin infestation","Moderate Risk"
67564,"ITHAI","720 Post St","San Francisco","CA","94109","37.787691","-122.413717","POINT (-122.413717 37.787691)",NULL,"67564_20190826","2019-08-26",82,"Routine - Unscheduled","67564_20190826_103161","Low risk vermin infestation","Low Risk"
83553,"B On The Go LLC","2794 California St","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"83553_20190528","2019-05-28",NULL,"Reinspection/Followup","83553_20190528_103161","Low risk vermin infestation","Low Risk"
86986,"Castro Theatre","429 Castro St","San Francisco","CA","94114",NULL,NULL,NULL,"14155626350","86986_20190226","2019-02-26",98,"Routine - Unscheduled","86986_20190226_103161","Low risk vermin infestation","Low Risk"
90239,"Alba Ray's","2293 Mission St","San Francisco","CA","94110",NULL,NULL,NULL,"14159881393","90239_20190701","2019-07-01",72,"Routine - Unscheduled","90239_20190701_103114","High risk vermin infestation","High Risk"
80416,"Mugizo","1581 Webster St 217","San Francisco","CA","94115",NULL,NULL,NULL,"14150550005","80416_20180619","2018-06-19",74,"Routine - Unscheduled","80416_20180619_103114","High risk vermin infestation","High Risk"
90448,"Lin's Kitchen","337 Jones St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"90448_20190423","2019-04-23",65,"Routine - Unscheduled","90448_20190423_103114","High risk vermin infestation","High Risk"
81651,"Slurp Noodle Bar","469 Castro St","San Francisco","CA","94114",NULL,NULL,NULL,"14155556633","81651_20180409","2018-04-09",83,"Routine - Unscheduled","81651_20180409_103131","Moderate risk vermin infestation","Moderate Risk"
69782,"Mama Ji's","4416 18th St","San Francisco","CA","94114",NULL,NULL,NULL,"14155624416","69782_20180627","2018-06-27",90,"Routine - Unscheduled","69782_20180627_103131","Moderate risk vermin infestation","Moderate Risk"
87443,"Evil Eye","2937 Mission St","San Francisco","CA","94110",NULL,NULL,NULL,"14155813779","87443_20180925","2018-09-25",84,"Routine - Unscheduled","87443_20180925_103131","Moderate risk vermin infestation","Moderate Risk"
82228,"Cava22, Inc","3239 22nd St","San Francisco","CA","94110",NULL,NULL,NULL,"14155647224","82228_20170925","2017-09-25",83,"Routine - Unscheduled","82228_20170925_103131","Moderate risk vermin infestation","Moderate Risk"
82228,"Cava22, Inc","3239 22nd St","San Francisco","CA","94110",NULL,NULL,NULL,"14155647224","82228_20190417","2019-04-17",76,"Routine - Unscheduled","82228_20190417_103114","High risk vermin infestation","High Risk"
85824,"Boss Supermarket","2551 Noriega St","San Francisco","CA","94122",NULL,NULL,NULL,"14155515390","85824_20171003","2017-10-03",82,"Routine - Unscheduled","85824_20171003_103131","Moderate risk vermin infestation","Moderate Risk"
65111,"Cafe Fiore","3599 24th St","San Francisco","CA","94110","37.751951","-122.422827","POINT (-122.422827 37.751951)",NULL,"65111_20180306","2018-03-06",84,"Routine - Unscheduled","65111_20180306_103161","Low risk vermin infestation","Low Risk"
68544,"Sorabol Metreon","135 04th St FC-3","San Francisco","CA",NULL,"37.786068","-122.462535","POINT (-122.462535 37.786068)",NULL,"68544_20161101","2016-11-01",84,"Routine - Unscheduled","68544_20161101_103114","High risk vermin infestation","High Risk"
72004,"David's Deli & Bistro","474 Geary St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"72004_20171004","2017-10-04",79,"Routine - Unscheduled","72004_20171004_103131","Moderate risk vermin infestation","Moderate Risk"
85917,"Saucy Asian","3801 17th St","San Francisco","CA","94110",NULL,NULL,NULL,"14155481661","85917_20170816","2017-08-16",82,"Routine - Unscheduled","85917_20170816_103161","Low risk vermin infestation","Low Risk"
82217,"Glen Park Market","2900 Diamond St","San Francisco","CA","94131",NULL,NULL,NULL,"14155584427","82217_20180503","2018-05-03",94,"Routine - Unscheduled","82217_20180503_103161","Low risk vermin infestation","Low Risk"
84543,"Mi Yucatan","2845 Mission St","San Francisco","CA","94110",NULL,NULL,NULL,"14155284455","84543_20180925","2018-09-25",87,"Routine - Unscheduled","84543_20180925_103161","Low risk vermin infestation","Low Risk"
81077,"Waffle Cone Shop","Pier 39  B-4","San Francisco","CA","94133",NULL,NULL,NULL,"14155959312","81077_20170928","2017-09-28",94,"Routine - Unscheduled","81077_20170928_103131","Moderate risk vermin infestation","Moderate Risk"
88082,"Chongqing Xiaomian","915 Kearny St","San Francisco","CA","94133",NULL,NULL,NULL,"14155980888","88082_20181226","2018-12-26",74,"Routine - Unscheduled","88082_20181226_103161","Low risk vermin infestation","Low Risk"
78779,"Pakwan Restaurant","501 O'Farrell St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"78779_20191002","2019-10-02",74,"Routine - Unscheduled","78779_20191002_103161","Low risk vermin infestation","Low Risk"
69691,"1601 Bar & Kitchen","1601 HOWARD St","San Francisco","CA","94103",NULL,NULL,NULL,NULL,"69691_20170725","2017-07-25",78,"Routine - Unscheduled","69691_20170725_103131","Moderate risk vermin infestation","Moderate Risk"
92568,"Chennai Kings","418 Beach St","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"92568_20180613","2018-06-13",80,"Routine - Unscheduled","92568_20180613_103131","Moderate risk vermin infestation","Moderate Risk"
74999,"Dolores Park Cafe","501 Dolores St","San Francisco","CA","94110",NULL,NULL,NULL,"14155622936","74999_20170914","2017-09-14",NULL,"Complaint","74999_20170914_103161","Low risk vermin infestation","Low Risk"
66406,"Charley's Grilled Subs","865 Market St","San Francisco","CA","94103","37.784317","-122.407563","POINT (-122.407563 37.784317)",NULL,"66406_20180523","2018-05-23",83,"Routine - Unscheduled","66406_20180523_103131","Moderate risk vermin infestation","Moderate Risk"
77425,"DOSA","995 Valencia St","San Francisco","CA","94110",NULL,NULL,NULL,"14155643672","77425_20171012","2017-10-12",88,"Routine - Unscheduled","77425_20171012_103131","Moderate risk vermin infestation","Moderate Risk"
72153,"Kwik & Convenient","600 Monterey Blvd","San Francisco","CA","94127",NULL,NULL,NULL,"14155334140","72153_20190415","2019-04-15",98,"Routine - Unscheduled","72153_20190415_103161","Low risk vermin infestation","Low Risk"
67869,"Yuubi Japanese Restaurant","501 BALBOA ST","San Francisco","CA","94118","37.777157","-122.464045","POINT (-122.464045 37.777157)",NULL,"67869_20170901","2017-09-01",81,"Routine - Unscheduled","67869_20170901_103131","Moderate risk vermin infestation","Moderate Risk"
71056,"The Iron Cactus","683 04th St","San Francisco","CA","94107","37.77741","-122.395283","POINT (-122.395283 37.77741)",NULL,"71056_20190205","2019-02-05",88,"Routine - Unscheduled","71056_20190205_103161","Low risk vermin infestation","Low Risk"
77681,"Tart To Tart Inc.","641 Irving St","San Francisco","CA","94122",NULL,NULL,NULL,"14155507068","77681_20180301","2018-03-01",73,"Routine - Unscheduled","77681_20180301_103114","High risk vermin infestation","High Risk"
74993,"Tenroku Sushi","1825 Post St #215","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"74993_20180604","2018-06-04",NULL,"Complaint","74993_20180604_103161","Low risk vermin infestation","Low Risk"
92459,"Ella's Cafe","500 presidio Ave","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"92459_20190315","2019-03-15",75,"Routine - Unscheduled","92459_20190315_103131","Moderate risk vermin infestation","Moderate Risk"
68269,"Walgreens #1126","1979 MISSION St","San Francisco","CA","94103",NULL,NULL,NULL,"14155558749","68269_20170907","2017-09-07",NULL,"Complaint","68269_20170907_103114","High risk vermin infestation","High Risk"
